classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlink ,6,3,2,1,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::annotation::ClassAnnotation ,6,3,2,2,1,1,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::editor::AbstractEditorHyperlinkDetector ,6,3,2,0,1,3,0,0,0,1,0,3,9,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tests::report::Build ,6,2,2,2,1,1,2,0,0,1,0,2,9,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::dev::InterestDecrementAction ,6,2,2,0,2,1,0,0,0,0,4,2,17,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugs::java::AbstractHyperlinkDetector ,6,3,2,1,1,3,1,0,1,1,0,3,9,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::monitor::ui::AbstractPartTracker ,6,11,2,7,1,21,6,1,1,0,0,7,9,0,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::annotation::AnchorHrefAnnotation ,6,3,2,3,1,1,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::CategorizedPresentation ,6,3,2,1,2,1,0,1,0,1,0,2,19,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::deprecated::AbstractTaskEditorFactory ,6,6,2,0,1,15,0,0,1,0,0,6,9,0,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::QuoteAttributes ,6,3,2,3,2,3,3,0,0,1,0,3,20,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::ScheduledPresentation ,6,3,2,1,2,1,0,1,0,1,0,2,19,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::annotation::IdAnnotation ,6,3,2,3,1,1,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::CommonColors ,6,2,1,1,1,0,1,0,0,5,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::token::EntityReplacementTokenProcessor ,6,4,2,3,3,1,1,2,0,1,7,2,39,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::HeadingProjectionAnnotation ,6,2,2,2,1,1,2,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::token::LiteralReplacementTokenProcessor ,6,4,2,3,3,1,1,2,0,1,7,2,39,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TraverseOnTabKeyListener ,6,1,2,0,1,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::filter::TextFilter ,6,2,2,1,1,1,1,0,0,1,0,2,9,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MarkupMonoReconciler ,6,3,2,2,1,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::HeadingAttributes ,6,3,2,2,2,3,2,0,0,1,0,3,20,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::jira::tests::util::MockJiraClientFactory ,6,2,2,1,1,1,1,0,0,1,0,2,10,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleTaskEditorNewCommentPart ,6,9,4,5,4,1,1,4,0,0,1,2,33,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::DeletedPhraseModifier ,6,3,2,2,4,1,1,1,0,0,1,2,29,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::WebBrowserDialog ,6,2,1,0,1,1,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::Util ,6,3,4,3,1,1,2,1,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::annotation::AnchorNameAnnotation ,6,3,2,3,1,1,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::HorizontalRuleAnnotation ,6,3,2,1,1,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::PlatformUrlHyperlink ,6,3,2,1,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::team::ui::AbstractActiveChangeSetProvider ,6,4,2,3,1,1,2,1,1,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::DeactivateAllTasksAction ,6,4,2,2,1,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::WebBrowserDialog ,6,3,1,0,1,1,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::ListAttributes ,6,3,2,2,2,3,2,0,0,1,0,3,20,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::CollapseAllFoldingRulerAction ,6,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::ui::editor::actions::ExpandAllFoldingRulerAction ,6,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
org::eclipse::mylyn::internal::jira::ui::wizards::Placeholder ,6,2,2,2,1,1,2,0,0,1,0,2,9,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::util::TracXmlRpcClientRequest ,7,2,2,2,1,1,2,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::PatternBasedElement ,7,6,1,3,1,6,2,1,49,0,0,4,18,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::DefaultIdGenerationStrategy ,7,5,3,2,2,0,0,2,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::BulletAnnotation ,7,3,2,3,1,1,2,1,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::dataStructures::DisplayIndependentDimension ,7,2,2,0,1,1,0,0,0,2,0,2,9,0,0,2,2,0,0,0,0,0,0
org::eclipse::mylyn::tasks::tests::connector::MockRepositoryQuery ,7,3,2,2,4,1,1,1,0,1,3,2,75,0,0,1,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::SubstringPatternFilter ,7,5,3,3,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::JiraRedirectException ,7,2,2,2,2,1,2,0,0,2,0,2,26,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::TaskEditorCopyAction ,7,3,2,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::bugs::wizards::FeatureStatus ,7,2,2,1,1,1,1,0,0,1,7,2,31,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::viewers::AbstractZoomableViewer ,8,8,2,3,1,1,1,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::TaskDeactivateAction ,8,6,2,5,1,1,4,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::help::CheatSheetContent ,8,5,2,4,2,1,1,3,0,1,0,2,13,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::messages::ZestErrorMessages ,8,2,1,1,1,0,0,1,0,5,0,1,9,2,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::FileDisplayDialog ,8,5,2,0,1,3,0,0,0,1,0,3,0,1,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::bugzilla::deprecated::DummySearchHitProvider ,8,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::LinkWithEditorAction ,8,4,2,1,1,1,1,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::NewTaskPage ,8,5,2,4,2,1,1,3,0,1,1,2,10,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteTaskEditorAction ,8,5,2,3,2,1,2,1,0,1,1,2,5,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::commands::CollapseAllHandler ,8,4,2,2,1,1,1,1,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssPartitionScanner ,8,5,1,1,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::commands::TaskRepositoryParameterValues ,8,7,1,3,1,0,0,3,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::NoSplittingStrategy ,8,4,3,1,2,6,1,0,0,0,0,4,12,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssBlockScanner ,8,16,1,5,1,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::ShowTaskRepositoriesViewAction ,8,4,3,1,1,3,0,1,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::misc::PassiveTimer ,8,4,2,1,1,1,0,1,0,2,0,2,9,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::uml::CompartmentFigure ,8,8,1,3,1,0,0,3,0,0,1,1,56,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssRule ,8,1,1,1,1,0,1,0,0,6,0,1,9,0,0,6,1,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::TaskActivationAdapter ,8,4,4,0,1,6,0,0,2,0,0,4,13,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::actions::TaskResourceMappingActionProvider ,8,4,1,2,1,0,0,2,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::messages::ZestUIMessages ,8,2,1,1,1,0,0,1,0,7,0,1,9,2,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::OutlineItemAdapterFactory ,9,3,4,1,1,1,0,1,0,1,0,2,18,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::token::FootnoteReferenceReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::wiki::TracWikiPageHistoryPageSource ,9,3,3,1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::token::ImpliedEmailLinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkInternalReplacementToken ,9,5,3,1,2,6,1,0,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingMarkupToEclipseToc ,9,4,3,3,2,1,1,2,0,0,0,2,21,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::help::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::core::UnmatchedTaskContainer ,9,3,3,3,5,3,3,0,0,2,1,3,60,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::IgnoreDtdEntityResolver ,9,6,6,3,1,1,1,2,0,1,0,2,18,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::token::LinkReplacementToken ,9,5,3,2,2,6,1,1,0,2,0,4,22,2,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::LineBreakToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskDataSnapshotOperation ,9,7,2,3,2,1,2,1,0,0,0,2,13,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::BangEscapeToken ,9,5,3,1,2,6,1,0,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::SynchronizeAllAction ,9,4,3,1,1,3,0,1,0,0,0,3,9,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::validation::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::TracHyperlinkDetector ,9,6,4,4,2,1,0,4,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorNewCommentPart ,9,11,2,4,3,1,0,4,1,0,1,2,31,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::ui::actions::SearchForRepositoryTask ,9,7,4,0,1,6,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::core::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::EntityReferenceReplacementToken ,9,5,3,2,2,6,1,1,0,1,0,4,22,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::LineBreakToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::pde::ui::junit::TaskContextPdeJUnitTabGroup ,9,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkReplacementToken ,9,4,3,1,2,3,0,1,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::util::anttask::Messages ,9,3,2,5,1,1,4,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::phrase::MonospacePhraseModifier ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::validation::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::validation::Messages ,9,3,2,4,1,1,3,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::wikitext::core::validation::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::TasksUiFactory ,9,9,3,5,1,6,1,4,0,0,0,4,12,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::commands::Messages ,9,3,2,5,1,1,4,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::twiki::core::phrase::AutoLinkSwitchPhraseModifier ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::validation::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::twiki::core::token::IconReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::ChangesetLinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::IdSelector ,9,4,3,3,2,3,2,1,0,1,0,3,10,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::token::AnchorReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::operations::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::jira::core::model::filter::SpecificUserFilter ,9,4,3,4,2,3,4,0,0,2,0,3,19,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketAttachmentLinkReplacementToken ,9,5,3,1,2,6,1,0,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::token::HyperlinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::monitor::core::collection::InteractionEventComparator ,9,5,3,3,1,1,1,2,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::TicketLinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::MilestoneLinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlinkExtension ,9,4,3,1,2,3,0,1,0,1,1,3,15,1,0,0,0,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::net::TrustAllTrustManager ,9,4,3,1,1,6,1,0,0,0,0,4,27,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::junit::TaskContextJUnitTabGroup ,9,6,2,1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::TemplateReplacementToken ,9,5,3,2,2,6,1,1,0,1,0,4,22,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::token::WikiWordReplacementToken ,9,5,3,2,2,6,1,1,0,1,0,4,22,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::builder::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::LayoutIterationEvent ,9,3,3,0,1,3,0,0,0,3,0,3,9,3,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::RepositoryConfigurationFactory ,9,5,2,1,2,1,0,1,0,0,1,2,11,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::RevisionLogReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::filter::ProjectFilter ,9,4,3,6,1,3,6,0,0,2,0,3,18,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::ImageReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::core::util::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::commands::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkExternalReplacementToken ,9,5,3,1,2,6,1,0,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::ui::ActivityChangeMonitor ,9,8,2,4,1,1,1,3,0,1,0,2,9,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::search::SearchScoreComputerAdapterFactory ,9,3,3,1,1,1,0,1,0,1,0,2,18,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::IncomingPresentation ,9,4,3,1,2,3,0,1,0,1,0,3,19,1,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::outline::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::WikiWordReplacementToken ,9,5,3,2,2,6,1,1,0,1,0,4,22,1,0,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::ResourceHyperlinkDetector ,9,5,2,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::core::parser::markup::phrase::HtmlCommentPhraseModifier ,9,5,3,1,2,6,1,0,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::SourceLinkReplacementToken ,9,5,3,1,2,6,1,0,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::wikitext::ui::viewer::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::context::core::AbstractContextStructureBridge ,9,14,3,52,1,91,52,0,12,1,0,14,9,0,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::textile::core::token::HyperlinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::wikitext::core::parser::markup::token::AcronymReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::UnsubmittedTaskContainer ,9,3,3,2,5,3,2,0,0,2,1,3,60,2,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::HyperlinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::assist::Messages ,9,3,2,1,1,1,0,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssClassSelector ,9,4,3,3,2,3,2,1,0,1,0,3,10,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::properties::Messages ,9,3,2,2,1,1,1,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::Messages ,9,3,2,3,1,1,2,1,0,2,0,2,9,2,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::tasks::core::RepositoryResponse ,9,3,3,6,1,3,6,0,0,2,0,3,9,2,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::RepositoryQueryResultsFactory ,9,5,2,3,2,1,1,2,0,0,1,2,11,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::NameSelector ,9,5,3,4,2,3,2,2,0,1,0,3,10,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskContainerComparator ,9,10,3,6,1,1,2,4,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::tracwiki::core::token::ReportLinkReplacementToken ,9,5,3,2,2,6,1,1,0,0,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::sync::SynchronizationJob ,9,3,3,3,1,3,3,0,3,1,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::Subtask ,10,3,3,3,1,3,3,0,0,3,0,3,18,3,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::annotation::TitleAnnotation ,10,4,3,2,1,3,2,0,0,2,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::NewLocalCategoryWizard ,10,6,3,1,1,3,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::core::service::XPlannerService ,10,3,3,3,2,3,3,0,2,0,0,3,55,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::progress::ProgressEvent ,10,3,3,2,1,3,2,0,0,2,0,3,9,0,0,2,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::phrase::ImagePhraseModifier ,10,5,3,2,2,6,1,1,0,1,0,4,22,0,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::pde::ui::FocusedApiToolsJavadocCompletionProposalComputer ,10,5,3,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPageFactory ,10,7,4,4,3,3,0,4,0,0,4,3,23,0,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::editors::ScalableInterestFilter ,10,7,3,5,2,1,2,3,0,1,0,2,7,1,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::Block ,10,3,3,3,1,3,3,0,0,2,0,3,9,2,0,0,2,0,0,0,0,0,0
